UDI,Type,falha_real,score_falha,alerta,limiar,resultado
6112,M,0,0.001534695769,0,0.29,TN
6113,L,0,0.01306601738,0,0.29,TN
6117,L,0,0.001882764267,0,0.29,TN
6122,L,0,0.002222437074,0,0.29,TN
6128,L,0,0.6201513438,1,0.29,FP
6135,L,0,0.003105211973,0,0.29,TN
6136,L,0,0.007878049464,0,0.29,TN
6139,M,0,0.002428081471,0,0.29,TN
6150,M,0,0.02622483472,0,0.29,TN
6153,M,0,0.008133549645,0,0.29,TN
6156,L,0,0.003596963411,0,0.29,TN
6174,L,0,0.01247241825,0,0.29,TN
6176,L,0,0.0009197631409,0,0.29,TN
6178,L,0,0.002400477174,0,0.29,TN
6181,L,0,0.007070514208,0,0.29,TN
6183,L,0,0.00148851571,0,0.29,TN
6185,L,0,0.002647499133,0,0.29,TN
6203,L,0,0.1562760316,0,0.29,TN
6205,M,0,0.004112230891,0,0.29,TN
6209,M,0,0.01249562328,0,0.29,TN
6211,L,0,0.009023566274,0,0.29,TN
6213,L,0,0.01231111471,0,0.29,TN
6216,L,0,0.001781629014,0,0.29,TN
6221,L,0,0.00677820286,0,0.29,TN
6228,L,0,0.002148979825,0,0.29,TN
6233,L,0,0.003979772293,0,0.29,TN
6237,M,0,0.006223406762,0,0.29,TN
6239,L,0,0.1007086353,0,0.29,TN
6246,L,0,0.011378127,0,0.29,TN
6248,L,0,0.009540246642,0,0.29,TN
6251,L,0,0.00289746016,0,0.29,TN
6252,M,0,0.004953095022,0,0.29,TN
6262,L,0,0.01483406607,0,0.29,TN
6267,L,0,0.09001114999,0,0.29,TN
6277,L,0,0.5532124287,1,0.29,FP
6280,L,0,0.007987350451,0,0.29,TN
6281,M,0,0.001875875659,0,0.29,TN
6284,L,0,0.004845867522,0,0.29,TN
6289,L,0,0.1179309541,0,0.29,TN
6293,L,0,0.001082048708,0,0.29,TN
6296,H,0,0.008037865189,0,0.29,TN
6300,L,0,0.0112977372,0,0.29,TN
6303,L,0,0.004082799794,0,0.29,TN
6307,L,0,0.001182216709,0,0.29,TN
6312,L,0,0.01154292984,0,0.29,TN
6317,L,0,0.003297230344,0,0.29,TN
6324,L,0,0.1168177058,0,0.29,TN
6344,L,0,0.04942195001,0,0.29,TN
6348,L,0,0.00987075013,0,0.29,TN
6349,L,0,0.008949541628,0,0.29,TN
6355,L,0,0.005114155732,0,0.29,TN
6356,L,0,0.004208216823,0,0.29,TN
6361,L,0,0.006556821119,0,0.29,TN
6365,M,0,0.002053106336,0,0.29,TN
6368,L,0,0.004215117268,0,0.29,TN
6370,H,0,0.01433967469,0,0.29,TN
6371,L,0,0.008914703547,0,0.29,TN
6382,L,0,0.01793306799,0,0.29,TN
6388,M,0,0.008887049409,0,0.29,TN
6398,M,0,0.009479597905,0,0.29,TN
6402,M,0,0.00838020064,0,0.29,TN
6416,L,0,0.007326992258,0,0.29,TN
6421,L,0,0.005442028654,0,0.29,TN
6431,L,0,0.009585721742,0,0.29,TN
6433,M,0,0.0237346604,0,0.29,TN
6435,M,0,0.005680167081,0,0.29,TN
6439,L,0,0.002784303188,0,0.29,TN
6450,L,0,0.002497198463,0,0.29,TN
6451,L,0,0.05496208302,0,0.29,TN
6452,L,0,0.00545927583,0,0.29,TN
6457,L,0,0.01367075116,0,0.29,TN
6464,H,0,0.2346973976,0,0.29,TN
6480,L,0,0.0229804563,0,0.29,TN
6496,M,0,0.05163572327,0,0.29,TN
6497,L,0,0.04619120972,0,0.29,TN
6498,L,1,0.8047997815,1,0.29,TP
6502,M,0,0.05809105666,0,0.29,TN
6504,M,0,0.05695160692,0,0.29,TN
6505,M,0,0.104777085,0,0.29,TN
6507,H,0,0.154488605,0,0.29,TN
6510,L,0,0.0009337609256,0,0.29,TN
6514,L,0,0.0008715878436,0,0.29,TN
6523,L,0,0.004771886394,0,0.29,TN
6527,L,0,0.0005948220212,0,0.29,TN
6532,H,0,0.005450969102,0,0.29,TN
6535,L,0,0.003224035956,0,0.29,TN
6539,L,0,0.006279311811,0,0.29,TN
6541,M,1,0.4652818865,1,0.29,TP
6547,M,0,0.00233402447,0,0.29,TN
6549,L,0,0.006910244955,0,0.29,TN
6554,L,0,0.02208707204,0,0.29,TN
6555,M,0,0.00477332022,0,0.29,TN
6558,M,0,0.002933125509,0,0.29,TN
6559,M,0,0.001509770399,0,0.29,TN
6564,L,0,0.0140246373,0,0.29,TN
6565,L,0,0.002266156977,0,0.29,TN
6566,L,0,0.002266156977,0,0.29,TN
6573,L,0,0.02759246425,0,0.29,TN
6574,M,0,0.01234789084,0,0.29,TN
6576,M,0,0.007495704903,0,0.29,TN
6584,M,0,0.005079694135,0,0.29,TN
6587,L,0,0.2003358085,0,0.29,TN
6591,L,0,0.00591795654,0,0.29,TN
6598,L,0,0.01047037333,0,0.29,TN
6602,M,0,0.2190737161,0,0.29,TN
6613,L,0,0.7189568769,1,0.29,FP
6625,L,0,0.002874924701,0,0.29,TN
6631,M,0,0.0575776231,0,0.29,TN
6640,L,0,0.07276368731,0,0.29,TN
6643,L,0,0.004238315431,0,0.29,TN
6646,M,0,0.004414907378,0,0.29,TN
6648,L,0,0.01700643693,0,0.29,TN
6668,H,0,0.01118862033,0,0.29,TN
6675,L,0,0.1834860355,0,0.29,TN
6687,L,0,0.006486720024,0,0.29,TN
6694,M,0,0.006553693626,0,0.29,TN
6704,M,0,0.02309850271,0,0.29,TN
6708,L,0,0.0008111353828,0,0.29,TN
6713,H,0,0.002159949683,0,0.29,TN
6715,L,0,0.006285249635,0,0.29,TN
6720,M,0,0.001548292767,0,0.29,TN
6728,L,0,0.005438680874,0,0.29,TN
6730,H,0,0.007305285474,0,0.29,TN
6731,M,0,0.00309684238,0,0.29,TN
6741,L,0,0.0775673731,0,0.29,TN
6743,H,0,0.005020211985,0,0.29,TN
6745,M,0,0.3171975593,1,0.29,FP
6751,M,0,0.00257406587,0,0.29,TN
6758,L,0,0.03741238972,0,0.29,TN
6765,L,0,0.004410145063,0,0.29,TN
6768,L,0,0.00581470725,0,0.29,TN
6781,L,0,0.001572201786,0,0.29,TN
6789,M,0,0.002716881756,0,0.29,TN
6803,M,0,0.006142046353,0,0.29,TN
6804,M,0,0.05745129129,0,0.29,TN
6806,M,0,0.001788317065,0,0.29,TN
6816,L,0,0.004895653789,0,0.29,TN
6817,L,0,0.002420580134,0,0.29,TN
6818,M,0,0.01164246903,0,0.29,TN
6820,L,0,0.1086003421,0,0.29,TN
6822,M,0,0.006568037266,0,0.29,TN
6839,L,0,0.01044478948,0,0.29,TN
6841,L,0,0.1487350403,0,0.29,TN
6846,M,0,0.01427225848,0,0.29,TN
6849,M,0,0.04344280846,0,0.29,TN
6861,L,0,0.007022516572,0,0.29,TN
6864,L,0,0.00310568393,0,0.29,TN
6876,M,0,0.006578603236,0,0.29,TN
6885,L,0,0.002623664068,0,0.29,TN
6888,L,0,0.006087158578,0,0.29,TN
6890,H,0,0.006192284114,0,0.29,TN
6892,L,0,0.00102056261,0,0.29,TN
6893,L,0,0.002151301206,0,0.29,TN
6895,L,0,0.01099031206,0,0.29,TN
6911,L,0,0.008559539634,0,0.29,TN
6914,L,0,0.003620536852,0,0.29,TN
6916,L,0,0.003051600439,0,0.29,TN
6920,L,0,0.0174712276,0,0.29,TN
6921,M,0,0.03460952511,0,0.29,TN
6931,M,0,0.01657005084,0,0.29,TN
6932,M,0,0.002766671001,0,0.29,TN
6934,L,0,0.0007489623008,0,0.29,TN
6943,M,0,0.02138835769,0,0.29,TN
6945,M,0,0.003774971273,0,0.29,TN
6946,M,0,0.01516557118,0,0.29,TN
6953,L,0,0.002370042772,0,0.29,TN
6955,M,0,0.01458643784,0,0.29,TN
6972,M,0,0.006383237981,0,0.29,TN
6980,L,0,0.3319764071,1,0.29,FP
6982,H,0,0.00969594027,0,0.29,TN
6987,L,0,0.009352185823,0,0.29,TN
7001,M,0,0.004537700918,0,0.29,TN
7010,L,0,0.007096965133,0,0.29,TN
7011,M,0,0.002018608271,0,0.29,TN
7012,L,1,0.7942300544,1,0.29,TP
7016,L,0,0.008330580224,0,0.29,TN
7017,L,0,0.005267546385,0,0.29,TN
7018,M,0,0.003125392386,0,0.29,TN
7028,L,0,0.004117063709,0,0.29,TN
7042,L,0,0.004295908014,0,0.29,TN
7046,M,0,0.01295521988,0,0.29,TN
7047,M,0,0.0122047486,0,0.29,TN
7052,L,0,0.001182216709,0,0.29,TN
7056,L,0,0.03070318168,0,0.29,TN
7057,M,0,0.01591585383,0,0.29,TN
7063,M,0,0.0163865038,0,0.29,TN
7067,M,0,0.002938578171,0,0.29,TN
7079,L,0,0.4130460543,1,0.29,FP
7081,L,0,0.04175137268,0,0.29,TN
7087,L,0,0.4160311781,1,0.29,FP
7088,L,1,0.1129704092,0,0.29,FN
7091,M,0,0.0008841847207,0,0.29,TN
7094,H,0,0.06859620088,0,0.29,TN
7095,L,0,0.005048988,0,0.29,TN
7101,L,0,0.001358814531,0,0.29,TN
7115,H,0,0.005177965039,0,0.29,TN
7116,M,0,0.01490428329,0,0.29,TN
7134,M,0,0.01144643666,0,0.29,TN
7145,M,0,0.01362692174,0,0.29,TN
7155,L,0,0.003253366321,0,0.29,TN
7163,L,0,0.1036915278,0,0.29,TN
7164,M,0,0.002055813145,0,0.29,TN
7170,L,0,0.01938274453,0,0.29,TN
7174,L,0,0.01445501791,0,0.29,TN
7175,L,0,0.01339487003,0,0.29,TN
7176,L,0,0.004128809756,0,0.29,TN
7177,L,0,0.004586610671,0,0.29,TN
7178,L,0,0.02180738467,0,0.29,TN
7181,M,0,0.004956227496,0,0.29,TN
7188,L,0,0.02070282645,0,0.29,TN
7193,M,0,0.003956836141,0,0.29,TN
7200,L,0,0.009448520126,0,0.29,TN
7207,L,0,0.01245502796,0,0.29,TN
7219,H,0,0.04365733967,0,0.29,TN
7220,M,0,0.006547034644,0,0.29,TN
7221,L,0,0.005635106265,0,0.29,TN
7224,L,0,0.004882441226,0,0.29,TN
7226,M,0,0.02046314327,0,0.29,TN
7227,L,0,0.03106479989,0,0.29,TN
7231,L,0,0.02001557347,0,0.29,TN
7232,L,0,0.01139111109,0,0.29,TN
7243,H,0,0.009062516393,0,0.29,TN
7249,L,0,0.01640035606,0,0.29,TN
7253,H,0,0.1149819995,0,0.29,TN
7254,L,0,0.2235967785,0,0.29,TN
7263,M,0,0.005750587612,0,0.29,TN
7264,L,0,0.01275300526,0,0.29,TN
7269,L,0,0.008039218585,0,0.29,TN
7271,L,0,0.01508041993,0,0.29,TN
7279,H,0,0.01451413699,0,0.29,TN
7286,M,0,0.1465089994,0,0.29,TN
7288,M,0,0.005505966705,0,0.29,TN
7289,M,0,0.0169193134,0,0.29,TN
7293,M,0,0.004318753021,0,0.29,TN
7294,L,0,0.007065591617,0,0.29,TN
7298,L,0,0.006259820708,0,0.29,TN
7306,M,0,0.02265326979,0,0.29,TN
7310,L,0,0.005125397158,0,0.29,TN
7311,L,0,0.008014904915,0,0.29,TN
7313,L,0,0.02102366414,0,0.29,TN
7314,L,0,0.0153499896,0,0.29,TN
7319,H,0,0.00313272519,0,0.29,TN
7325,M,0,0.02403140934,0,0.29,TN
7327,M,0,0.06526234014,0,0.29,TN
7336,L,0,0.4105263798,1,0.29,FP
7340,L,0,0.002439100841,0,0.29,TN
7341,L,0,0.003653910057,0,0.29,TN
7343,M,0,0.007472157176,0,0.29,TN
7346,L,0,0.1491841871,0,0.29,TN
7353,M,0,0.006331510021,0,0.29,TN
7363,L,0,0.002481670986,0,0.29,TN
7367,H,0,0.004368549194,0,0.29,TN
7374,L,0,0.001918167581,0,0.29,TN
7382,L,0,0.004075351764,0,0.29,TN
7383,L,0,0.011575362,0,0.29,TN
7385,L,0,0.005134743969,0,0.29,TN
7386,M,0,0.0585600653,0,0.29,TN
7396,M,0,0.01041678059,0,0.29,TN
7398,L,0,0.01858990797,0,0.29,TN
7399,M,0,0.007023194213,0,0.29,TN
7401,M,0,0.005628620468,0,0.29,TN
7403,M,0,0.002280471593,0,0.29,TN
7405,L,0,0.006663698339,0,0.29,TN
7408,H,0,0.008285833284,0,0.29,TN
7409,L,0,0.126886613,0,0.29,TN
7410,L,0,0.03286422999,0,0.29,TN
7422,M,0,0.1371757266,0,0.29,TN
7424,L,0,0.377708712,1,0.29,FP
7425,M,0,0.3405597676,1,0.29,FP
7432,M,0,0.1830602957,0,0.29,TN
7436,L,0,0.002661982879,0,0.29,TN
7442,M,0,0.06538377552,0,0.29,TN
7443,L,0,0.007556490869,0,0.29,TN
7449,L,0,0.01567726354,0,0.29,TN
7453,L,0,0.006158456371,0,0.29,TN
7460,L,0,0.009689193161,0,0.29,TN
7464,H,0,0.002736377914,0,0.29,TN
7469,L,0,0.004237827638,0,0.29,TN
7471,L,0,0.1275007779,0,0.29,TN
7475,L,0,0.01508063142,0,0.29,TN
7477,L,0,0.003239490361,0,0.29,TN
7481,M,0,0.01632365539,0,0.29,TN
7491,M,0,0.05141985546,0,0.29,TN
7493,M,0,0.08358831918,0,0.29,TN
7499,M,0,0.04861154705,0,0.29,TN
7500,L,0,0.02910347546,0,0.29,TN
7503,H,0,0.01066740469,0,0.29,TN
7506,L,0,0.1045504126,0,0.29,TN
7519,L,0,0.002967890052,0,0.29,TN
7526,H,0,0.04001600507,0,0.29,TN
7527,L,0,0.005779057928,0,0.29,TN
7528,L,0,0.0184969692,0,0.29,TN
7532,H,0,0.06534985623,0,0.29,TN
7541,M,0,0.01405545307,0,0.29,TN
7554,L,0,0.00304544985,0,0.29,TN
7558,M,0,0.03325014705,0,0.29,TN
7562,L,0,0.0210981186,0,0.29,TN
7569,L,0,0.0102078181,0,0.29,TN
7574,L,0,0.009020602887,0,0.29,TN
7575,L,0,0.007393875471,0,0.29,TN
7577,M,0,0.01555038444,0,0.29,TN
7581,L,0,0.02187279361,0,0.29,TN
7584,L,0,0.008826948113,0,0.29,TN
7603,L,0,0.01270533829,0,0.29,TN
7604,L,0,0.0105268262,0,0.29,TN
7606,H,0,0.02658050473,0,0.29,TN
7618,L,0,0.006018166049,0,0.29,TN
7622,L,0,0.00519704117,0,0.29,TN
7631,L,0,0.008554950291,0,0.29,TN
7635,M,0,0.005239757833,0,0.29,TN
7642,M,0,0.08667333905,0,0.29,TN
7643,M,0,0.02066000406,0,0.29,TN
7649,L,0,0.01113954184,0,0.29,TN
7652,M,0,0.02318406548,0,0.29,TN
7660,L,0,0.01145767855,0,0.29,TN
7663,M,0,0.02157165045,0,0.29,TN
7678,L,0,0.6078552206,1,0.29,FP
7681,L,0,0.2036307524,0,0.29,TN
7683,M,0,0.2841140159,0,0.29,TN
7685,M,0,0.1537186387,0,0.29,TN
7694,L,0,0.01272526201,0,0.29,TN
7698,L,0,0.0114288824,0,0.29,TN
7702,H,0,0.008553368832,0,0.29,TN
7703,M,0,0.02401515648,0,0.29,TN
7712,L,0,0.1283094599,0,0.29,TN
7713,L,0,0.00519704117,0,0.29,TN
7715,L,0,0.003448021562,0,0.29,TN
7718,L,0,0.1112085862,0,0.29,TN
7731,L,0,0.007787191834,0,0.29,TN
7737,H,0,0.03528600324,0,0.29,TN
7740,L,0,0.01285056289,0,0.29,TN
7743,M,0,0.1468535526,0,0.29,TN
7749,L,0,0.003256092853,0,0.29,TN
7770,L,0,0.004464716026,0,0.29,TN
7776,L,0,0.0321545828,0,0.29,TN
7780,L,0,0.01528267825,0,0.29,TN
7783,M,0,0.01069598959,0,0.29,TN
7786,L,0,0.01292615629,0,0.29,TN
7787,L,0,0.005193672175,0,0.29,TN
7788,L,0,0.04708974563,0,0.29,TN
7791,L,0,0.01368542749,0,0.29,TN
7806,L,0,0.01863834629,0,0.29,TN
7808,M,0,0.01222815798,0,0.29,TN
7810,M,0,0.01876279283,0,0.29,TN
7815,L,0,0.02569633088,0,0.29,TN
7816,M,0,0.03979718601,0,0.29,TN
7823,H,0,0.01074616778,0,0.29,TN
7840,L,0,0.2048475159,0,0.29,TN
7843,L,0,0.06225920205,0,0.29,TN
7845,L,0,0.2158935221,0,0.29,TN
7850,M,1,0.2032539135,0,0.29,FN
7852,L,0,0.04151991408,0,0.29,TN
7853,L,0,0.00309056853,0,0.29,TN
7858,L,0,0.01135901354,0,0.29,TN
7859,L,0,0.09826691508,0,0.29,TN
7862,L,0,0.01018668996,0,0.29,TN
7868,L,0,0.01425258126,0,0.29,TN
7872,L,0,0.0904355118,0,0.29,TN
7873,L,0,0.001681057336,0,0.29,TN
7874,L,0,0.004247229277,0,0.29,TN
7875,L,0,0.001681057336,0,0.29,TN
7885,L,1,0.1385215013,0,0.29,FN
7886,L,0,0.002034436726,0,0.29,TN
7894,L,0,0.004322343794,0,0.29,TN
7916,H,0,0.004577183418,0,0.29,TN
7920,L,0,0.002876237896,0,0.29,TN
7929,L,0,0.007817118125,0,0.29,TN
7941,M,0,0.01461240321,0,0.29,TN
7943,L,0,0.006033121613,0,0.29,TN
7948,L,0,0.006033121613,0,0.29,TN
7951,L,0,0.002034436726,0,0.29,TN
7957,H,0,0.00585741975,0,0.29,TN
7967,L,0,0.002034436726,0,0.29,TN
7968,M,0,0.01108350053,0,0.29,TN
7973,L,0,0.04555765128,0,0.29,TN
7974,L,0,0.00344633562,0,0.29,TN
7979,L,0,0.03989177397,0,0.29,TN
7983,L,0,0.00102056261,0,0.29,TN
7986,L,0,0.001830345182,0,0.29,TN
7987,L,0,0.002183724572,0,0.29,TN
7993,M,0,0.01580013937,0,0.29,TN
7994,L,0,0.002739855237,0,0.29,TN
7998,M,1,0.7610230213,1,0.29,TP
8006,L,0,0.002017435394,0,0.29,TN
8015,L,0,0.005926191764,0,0.29,TN
8016,M,0,0.01082100873,0,0.29,TN
8022,M,0,0.1119026904,0,0.29,TN
8024,H,0,0.1968569895,0,0.29,TN
8026,M,0,0.3214324099,1,0.29,FP
8031,L,0,0.001607764803,0,0.29,TN
8032,L,0,0.001558744873,0,0.29,TN
8036,L,0,0.005568925081,0,0.29,TN
8055,L,0,0.01543067117,0,0.29,TN
8063,M,0,0.08502870697,0,0.29,TN
8078,L,0,0.006567054977,0,0.29,TN
8079,L,0,0.006158456371,0,0.29,TN
8085,L,0,0.01237896459,0,0.29,TN
8086,L,0,0.07591808944,0,0.29,TN
8091,L,0,0.02251187613,0,0.29,TN
8092,L,0,0.214815494,0,0.29,TN
8106,L,0,0.04060051575,0,0.29,TN
8107,M,0,0.05106936455,0,0.29,TN
8108,H,0,0.08410082792,0,0.29,TN
8111,H,0,0.1501540242,0,0.29,TN
8113,M,0,0.022496822,0,0.29,TN
8116,L,0,0.1732269566,0,0.29,TN
8130,L,0,0.002933583188,0,0.29,TN
8133,M,0,0.02454285185,0,0.29,TN
8135,L,0,0.005687253866,0,0.29,TN
8136,L,0,0.003553835399,0,0.29,TN
8146,M,0,0.03926515379,0,0.29,TN
8150,M,0,0.01885827401,0,0.29,TN
8151,M,0,0.003424836304,0,0.29,TN
8152,L,0,0.001880079696,0,0.29,TN
8161,M,0,0.02119482348,0,0.29,TN
8163,L,0,0.00603991708,0,0.29,TN
8166,L,0,0.006688136865,0,0.29,TN
8170,M,0,0.0309693521,0,0.29,TN
8172,H,0,0.01627431261,0,0.29,TN
8181,M,0,0.03114182261,0,0.29,TN
8194,L,0,0.2844520088,0,0.29,TN
8195,L,0,0.3478681442,1,0.29,FP
8197,L,0,0.2126845517,0,0.29,TN
8207,L,0,0.004389554294,0,0.29,TN
8210,L,0,0.01091270937,0,0.29,TN
8212,L,0,0.005902149175,0,0.29,TN
8222,M,0,0.008195273945,0,0.29,TN
8245,L,0,0.001608479387,0,0.29,TN
8246,M,1,0.5378094296,1,0.29,TP
8248,L,0,0.007735390897,0,0.29,TN
8250,L,0,0.007788781013,0,0.29,TN
8251,M,0,0.006151334331,0,0.29,TN
8263,L,0,0.02718759682,0,0.29,TN
8270,H,0,0.01304072746,0,0.29,TN
8277,L,0,0.1677567044,0,0.29,TN
8280,L,0,0.118410071,0,0.29,TN
8286,L,0,0.02344238019,0,0.29,TN
8287,M,0,0.005799173442,0,0.29,TN
8289,M,0,0.00452342403,0,0.29,TN
8291,M,0,0.001960439826,0,0.29,TN
8294,M,0,0.006194631973,0,0.29,TN
8296,L,0,0.007735390897,0,0.29,TN
8299,H,0,0.2043521975,0,0.29,TN
8301,L,0,0.001233949598,0,0.29,TN
8303,L,0,0.001387402894,0,0.29,TN
8308,M,1,0.4382787951,1,0.29,TP
8310,M,0,0.0009040843052,0,0.29,TN
8312,M,0,0.03567292811,0,0.29,TN
8314,M,0,0.002377523597,0,0.29,TN
8315,L,0,0.01461692425,0,0.29,TN
8318,L,0,0.01082811199,0,0.29,TN
8321,M,0,0.01401229818,0,0.29,TN
8325,M,0,0.01093827844,0,0.29,TN
8340,M,0,0.003985238027,0,0.29,TN
8346,H,0,0.01544077389,0,0.29,TN
8349,M,0,0.02081173103,0,0.29,TN
8352,M,0,0.08150471298,0,0.29,TN
8359,L,0,0.003047669826,0,0.29,TN
8362,L,0,0.006493106242,0,0.29,TN
8365,L,0,0.02827277061,0,0.29,TN
8367,M,0,0.006874757974,0,0.29,TN
8372,L,0,0.01200731131,0,0.29,TN
8379,M,0,0.2104046072,0,0.29,TN
8382,H,0,0.03153486525,0,0.29,TN
8390,L,0,0.007184335148,0,0.29,TN
8391,M,0,0.1826305398,0,0.29,TN
8406,M,0,0.01205459793,0,0.29,TN
8420,L,0,0.01010812571,0,0.29,TN
8427,L,0,0.002131124474,0,0.29,TN
8430,L,0,0.003160717547,0,0.29,TN
8441,L,0,0.07182618606,0,0.29,TN
8446,M,0,0.007533757865,0,0.29,TN
8448,L,0,0.0323172993,0,0.29,TN
8461,L,0,0.08185490191,0,0.29,TN
8463,M,0,0.003330787667,0,0.29,TN
8465,H,0,0.007361633762,0,0.29,TN
8466,M,0,0.003712617253,0,0.29,TN
8470,M,0,0.3140319241,1,0.29,FP
8473,L,0,0.002057819447,0,0.29,TN
8475,M,0,0.001472578445,0,0.29,TN
8483,L,0,0.0105045403,0,0.29,TN
8484,L,0,0.005207570064,0,0.29,TN
8486,L,0,0.01110101296,0,0.29,TN
8489,L,0,0.009747713653,0,0.29,TN
8501,L,0,0.01139345813,0,0.29,TN
8505,L,0,0.01065373514,0,0.29,TN
8506,L,0,0.004831019654,0,0.29,TN
8507,L,1,0.0155428165,0,0.29,FN
8514,M,0,0.0220262513,0,0.29,TN
8520,L,0,0.02252178717,0,0.29,TN
8521,M,0,0.02527043491,0,0.29,TN
8525,L,0,0.006001640386,0,0.29,TN
8526,L,0,0.02604362873,0,0.29,TN
8532,L,0,0.01078680625,0,0.29,TN
8534,M,0,0.004318590854,0,0.29,TN
8537,M,0,0.02247237258,0,0.29,TN
8538,L,0,0.008430010372,0,0.29,TN
8540,L,0,0.002120732381,0,0.29,TN
8542,L,0,0.01070498673,0,0.29,TN
8544,M,0,0.01332137206,0,0.29,TN
8550,L,0,0.001929298145,0,0.29,TN
8557,L,0,0.002500343624,0,0.29,TN
8570,L,0,0.002594811367,0,0.29,TN
8571,H,0,0.00718936006,0,0.29,TN
8583,M,1,0.5809962798,1,0.29,TP
8584,L,0,0.005605551583,0,0.29,TN
8601,L,0,0.01346021527,0,0.29,TN
8604,H,0,0.1237228797,0,0.29,TN
8608,L,0,0.4708001362,1,0.29,FP
8613,L,0,0.01187286192,0,0.29,TN
8621,L,0,0.004154071766,0,0.29,TN
8623,L,0,0.02150365797,0,0.29,TN
8626,L,0,0.004356701974,0,0.29,TN
8634,L,0,0.02119603371,0,0.29,TN
8637,L,0,0.002385961787,0,0.29,TN
8639,L,0,0.002292116886,0,0.29,TN
8643,M,0,0.004437176932,0,0.29,TN
8646,M,0,0.002757018642,0,0.29,TN
8650,L,0,0.3982101829,1,0.29,FP
8653,H,0,0.001833630455,0,0.29,TN
8655,M,0,0.005463518261,0,0.29,TN
8667,L,0,0.01480224173,0,0.29,TN
8671,L,0,0.002509062418,0,0.29,TN
8672,L,0,0.00228217403,0,0.29,TN
8678,M,0,0.04608206881,0,0.29,TN
8689,L,0,0.06054705191,0,0.29,TN
8694,M,0,0.002037039905,0,0.29,TN
8705,L,0,0.01931592153,0,0.29,TN
8708,L,0,0.005175882919,0,0.29,TN
8709,M,0,0.01568906277,0,0.29,TN
8723,L,0,0.03089423939,0,0.29,TN
8724,L,0,0.003118690987,0,0.29,TN
8731,H,0,0.001954055559,0,0.29,TN
8739,L,0,0.002191181949,0,0.29,TN
8743,L,0,0.003368188879,0,0.29,TN
8744,H,0,0.01407541924,0,0.29,TN
8745,M,0,0.01021527002,0,0.29,TN
8749,L,0,0.01087962084,0,0.29,TN
8750,L,0,0.0164696674,0,0.29,TN
8752,M,0,0.00519158884,0,0.29,TN
8760,M,0,0.004076375736,0,0.29,TN
8761,M,0,0.01354228384,0,0.29,TN
8766,L,0,0.08996002852,0,0.29,TN
8788,M,0,0.003535491385,0,0.29,TN
8793,L,0,0.02967361358,0,0.29,TN
8800,L,0,0.007632114512,0,0.29,TN
8802,L,0,0.002933711169,0,0.29,TN
8805,M,0,0.2098319016,0,0.29,TN
8813,M,0,0.00600025621,0,0.29,TN
8827,M,0,0.007216041527,0,0.29,TN
8828,L,0,0.008272401744,0,0.29,TN
8832,H,0,0.004088190025,0,0.29,TN
8835,L,0,0.004021228104,0,0.29,TN
8839,L,0,0.032375598,0,0.29,TN
8843,L,0,0.005163575919,0,0.29,TN
8845,H,0,0.004759433492,0,0.29,TN
8847,M,1,0.5907147286,1,0.29,TP
8850,L,0,0.001651455403,0,0.29,TN
8866,L,0,0.01108239185,0,0.29,TN
8871,M,0,0.009166320947,0,0.29,TN
8884,M,0,0.001707096143,0,0.29,TN
8888,L,0,0.00204546706,0,0.29,TN
8894,L,0,0.003440423051,0,0.29,TN
8896,H,0,0.002763419687,0,0.29,TN
8897,L,0,0.002568412082,0,0.29,TN
8902,L,0,0.01510204477,0,0.29,TN
8909,L,0,0.00373352412,0,0.29,TN
8912,L,0,0.007829480522,0,0.29,TN
8926,M,0,0.09542725059,0,0.29,TN
8934,M,0,0.005572654468,0,0.29,TN
8935,L,0,0.004942280521,0,0.29,TN
8940,M,0,0.01925815627,0,0.29,TN
8945,L,0,0.004777405708,0,0.29,TN
8958,L,0,0.02479464409,0,0.29,TN
8963,L,0,0.008612311963,0,0.29,TN
8965,M,0,0.002756577969,0,0.29,TN
8968,L,0,0.001717707859,0,0.29,TN
8972,L,0,0.005573505983,0,0.29,TN
8976,H,0,0.01056406688,0,0.29,TN
8977,L,0,0.001537238783,0,0.29,TN
8980,M,0,0.02977005202,0,0.29,TN
8984,M,0,0.06210103797,0,0.29,TN
8987,M,0,0.00448450227,0,0.29,TN
8992,M,0,0.005826260711,0,0.29,TN
8998,M,0,0.00280190059,0,0.29,TN
9002,L,0,0.002227560743,0,0.29,TN
9009,M,0,0.01173858639,0,0.29,TN
9016,L,1,0.2891321666,0,0.29,FN
9017,L,1,0.5262297169,1,0.29,TP
9020,L,0,0.01074548918,0,0.29,TN
9024,L,0,0.003318328937,0,0.29,TN
9026,L,0,0.01138801397,0,0.29,TN
9032,H,0,0.006769744551,0,0.29,TN
9038,L,0,0.006076701483,0,0.29,TN
9039,L,0,0.3283918666,1,0.29,FP
9043,M,0,0.004551605879,0,0.29,TN
9044,L,0,0.01916756624,0,0.29,TN
9055,M,0,0.0008022452637,0,0.29,TN
9068,L,0,0.02652596451,0,0.29,TN
9070,M,0,0.01144819421,0,0.29,TN
9072,L,0,0.04874622584,0,0.29,TN
9076,L,0,0.008420156094,0,0.29,TN
9077,L,0,0.009882335557,0,0.29,TN
9080,H,0,0.004980946628,0,0.29,TN
9092,M,0,0.01175282633,0,0.29,TN
9105,M,0,0.01887826699,0,0.29,TN
9109,M,0,0.005043998218,0,0.29,TN
